id,WEEK,DATE,REGION,TWAMP,SITE_ID,SITE_NAME,PRIORITY,PROGRAM_MAPPING,TRANSPORT_OWNER,VLAN_U,TRANSPORT,SITE_HUB,DATEK,LINK_ROUTE,SUSPECT,SUSPECT_CATEGORY,RECOMMENDATION_ACTION,ASSESSMENT_STATUS,ACTIVITY_STATUS,QUALITY_STATUS_WEEKLY,FINAL_STATUS,evidence,created_at,updated_at,updated_by,signed_year,date_ran,week_ran
66,52,2021-12-30,01-SUMBAGUT,EID,PSP702,PSP702MM2-TANJUNG-MARIA,P3,No Program,TELKOM,2407,#N/A,PMS267,"  ME-D1-GNTA ME-D1-GNTA_sap:lag-4:3191
",PSP702(RADIO);PSP701(RADIO);PSP532(RADIO);PSP946(FO),0,0,0,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
67,52,2021-12-30,01-SUMBAGUT,EID,PSP719,PSP719MM2-PT-SPP,P4,No Program,TELKOMSEL,2487,#N/A,#N/A,"  ME-D1-GNTA ME-D1-GNTA_sap:lag-4:3191
",PSP719(RADIO);PSP532(RADIO);PSP946(FO),#N/A,0,#N/A,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
68,52,2021-12-30,01-SUMBAGUT,EID,PSP726,PSP726MM1-SIMANOSOR-TAPUS,P4,Red Transport 2021,TELKOMSEL,2461,#N/A,#N/A,GPON01-D1-SIP-3 1/2/4/1 ME3-D1-PUBA lag-2,PSP726(RADIO);PSP516(RADIO);PSP842(RADIO),#N/A,0,#N/A,OPEN,OPEN,SPIKE,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
69,52,2021-12-30,01-SUMBAGUT,EID,PSP726,PSP726MM2-SIMANOSOR-TAPUS,P4,Red Transport 2021,TELKOMSEL,2461,#N/A,#N/A,GPON01-D1-SIP-3 1/2/4/1 ME3-D1-PUBA lag-2,PSP726(RADIO);PSP516(RADIO);PSP842(RADIO),#N/A,0,#N/A,OPEN,OPEN,SPIKE,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
70,52,2021-12-30,01-SUMBAGUT,EID,PSP925,PSP925MM1-REPEATER-SIPIROK-KOTA,P2,No Program,TELKOM,2448,#N/A,PMS267,GPON01-D1-SIP-3 1/2/4/1 ME3-D1-PUBA lag-2,PSP925(RADIO),0,0,0,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
71,52,2021-12-30,01-SUMBAGUT,EID,PSP925,PSP925MM2-REP-SIPIROK-KOTA,P3,No Program,TELKOM,2448,#N/A,PMS267,GPON01-D1-SIP-3 1/2/4/1 ME3-D1-PUBA lag-2,PSP925(RADIO),0,0,0,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
72,52,2021-12-30,01-SUMBAGUT,EID,PYB537,PYB537MM1-KOTANOPAN,P4,Red Transport 2021,TELKOMSEL,2403,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
73,52,2021-12-30,01-SUMBAGUT,EID,PYB690,PYB690MM1-HUTABARGOT,P3,No Program,TELKOM,2447,#N/A,PYB216,GPON00-D1-PYB-2 0/2/10/27 ME-D1-PYBA lag-3,PYB690(RADIO);PYB616(RADIO);PYB722(FO),0,0,0,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
74,52,2021-12-30,01-SUMBAGUT,EID,PYB690,PYB690MM2-HUTABARGOT,P3,No Program,TELKOM,2447,#N/A,PYB216,GPON00-D1-PYB-2 0/2/10/27 ME-D1-PYBA lag-3,PYB690(RADIO);PYB616(RADIO);PYB722(FO),0,0,0,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
75,52,2021-12-30,01-SUMBAGUT,EID,RAP027,RAP027MM1-SEI-SENTANG,P4,Red Transport 2021,TELKOMSEL,2458,#N/A,#N/A,GPON00-D1-TJB-3 1/5/11/1 ME-D1-TJBA lag-2,RAP027(RADIO);RAP763(RADIO);RAP180(RADIO);KIS780(RADIO);TJB015(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
76,52,2021-12-30,01-SUMBAGUT,EID,RAP180,RAP180MM2-TANJUNG-LEDONG,P3,No Program,TELKOM,2404,#N/A,PMS267,GPON00-D1-TJB-3 1/5/11/1 ME-D1-TJBA lag-2,RAP180(RADIO);KIS780(RADIO);TJB015(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
77,52,2021-12-30,01-SUMBAGUT,EID,RAP181,RAP181MM2-SEI-BAROMBANG-HUB-TBG,P3,No Program,TELKOM,2404,#N/A,TJB778,GPON00-D1-TJB-3 1/5/11/1 ME-D1-TJBA lag-2,RAP181(RADIO);UJT182(RADIO);RAP761(RADIO);RAP909(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
78,52,2021-12-30,01-SUMBAGUT,EID,RAP293,RAP293MM2-KUALA-BANGKA-DUA,P4,Red Transport 2021,TELKOMSEL,2458,#N/A,#N/A,GPON00-D1-TJB-3 1/5/11/1 ME-D1-TJBA lag-2,RAP293(RADIO);RAP763(RADIO);RAP180(RADIO);KIS780(RADIO);TJB015(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
79,52,2021-12-30,01-SUMBAGUT,EID,RAP408,RAP408MM1-TELUK-PULAI-DALAM-2,P2,Red Transport 2021,TELKOM,2458,#N/A,TJB778,GPON00-D1-TJB-3 1/5/11/1 ME-D1-TJBA lag-2,RAP408(RADIO);RAP180(RADIO);KIS780(RADIO);TJB015(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
80,52,2021-12-30,01-SUMBAGUT,EID,RAP408,RAP408MM2-TELUK-PULAI-DALAM-2,P2,Red Transport 2021,TELKOM,2458,#N/A,TJB778,GPON00-D1-TJB-3 1/5/11/1 ME-D1-TJBA lag-2,RAP408(RADIO);RAP180(RADIO);KIS780(RADIO);TJB015(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
81,52,2021-12-30,01-SUMBAGUT,EID,RAP478,RAP478MM1-SEI-LUMUT,P2,Red Transport 2021,TELKOM,2458,#N/A,TJB778,GPON00-D1-NGB-2 0/1/9/0 ME-D1-TJBA sap:lag-2:3640,RAP478(RADIO);RAP181(RADIO);UJT182(RADIO);RAP761(RADIO);RAP909(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
82,52,2021-12-30,01-SUMBAGUT,EID,RAP478,RAP478MM2-SEI-LUMUT,P2,Red Transport 2021,TELKOM,2458,#N/A,TJB778,GPON00-D1-NGB-2 0/1/9/0 ME-D1-TJBA sap:lag-2:3640,RAP478(RADIO);RAP181(RADIO);UJT182(RADIO);RAP761(RADIO);RAP909(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
83,52,2021-12-30,01-SUMBAGUT,EID,RAP816,RAP816MM2-PARDOMUAN,P4,Red Transport 2021,TELKOMSEL,2476,#N/A,#N/A,GPON00-D1-TJB-3 1/5/7/12 ME-D1-TJBA lag-2,RAP816(RADIO);RAP763(RADIO);RAP180(RADIO);KIS780(RADIO);TJB015(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
84,52,2021-12-30,01-SUMBAGUT,EID,RAP860,RAP860MM1-TELUK-PULAI-LUAR,P4,Red Transport 2021,TELKOMSEL,2454,#N/A,#N/A,GPON00-D1-TJB-3 1/5/11/1 ME-D1-TJBA lag-2,RAP860(RADIO);RAP180(RADIO);KIS780(RADIO);TJB015(FO),#N/A,0,#N/A,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
85,52,2021-12-30,01-SUMBAGUT,EID,RAP874,RAP874MM1-PANAI-HILIR,P4,Red Transport 2021,TELKOMSEL,2476,#N/A,#N/A,GPON00-D1-TJB-3 1/5/11/1 ME-D1-TJBA lag-2,RAP874(RADIO);RAP181(RADIO);UJT182(RADIO);RAP761(RADIO);RAP909(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
86,52,2021-12-30,01-SUMBAGUT,EID,RAP891,RAP891MM2-KUALA-BANGKA,P4,No Program,TELKOMSEL,2404,#N/A,#N/A,GPON00-D1-TJB-3 1/5/11/1 ME-D1-TJBA lag-2,RAP891(RADIO);RAP763(RADIO);RAP180(RADIO);KIS780(RADIO);TJB015(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
87,52,2021-12-30,01-SUMBAGUT,EID,RAP918,RAP918MM1-SIMANDULANG,P4,Red Transport 2021,TELKOMSEL,2458,#N/A,#N/A,GPON00-D1-TJB-3 1/5/7/12 ME-D1-TJBA lag-2,RAP918(RADIO);RAP180(RADIO);KIS780(RADIO);TJB015(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
88,52,2021-12-30,01-SUMBAGUT,EID,RAP918,RAP918MM2-SIMANDULANG,P4,Red Transport 2021,TELKOMSEL,2458,#N/A,#N/A,GPON00-D1-TJB-3 1/5/7/12 ME-D1-TJBA lag-2,RAP918(RADIO);RAP180(RADIO);KIS780(RADIO);TJB015(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
89,52,2021-12-30,01-SUMBAGUT,EID,RAP956,RAP956MM1-TANGGUL,P4,Red Transport 2021,TELKOMSEL,2458,#N/A,#N/A,GPON00-D1-TJB-3 1/5/7/12 ME-D1-TJBA lag-2,RAP956(RADIO);RAP181(RADIO);UJT182(RADIO);RAP761(RADIO);RAP909(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
90,52,2021-12-30,01-SUMBAGUT,EID,RAP956,RAP956MM2-TANGGUL,P4,Red Transport 2021,TELKOMSEL,2458,#N/A,#N/A,GPON00-D1-TJB-3 1/5/7/12 ME-D1-TJBA lag-2,RAP956(RADIO);RAP181(RADIO);UJT182(RADIO);RAP761(RADIO);RAP909(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
91,52,2021-12-30,01-SUMBAGUT,EID,RAP983,RAP983MM2-TELUK-PIAI,P4,Red Transport 2021,TELKOMSEL,2458,#N/A,#N/A,GPON00-D1-TJB-3 1/5/11/1 ME-D1-TJBA lag-2,RAP983(RADIO);RAP763(RADIO);RAP180(RADIO);KIS780(RADIO);TJB015(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
92,52,2021-12-30,01-SUMBAGUT,EID,RAP991,RAP991MM1-SEI-APUNG,P4,Red Transport 2021,TELKOMSEL,2458,#N/A,#N/A,GPON00-D1-TJB-3 1/5/11/1 ME-D1-TJBA lag-2,RAP991(RADIO);RAP763(RADIO);RAP180(RADIO);KIS780(RADIO);TJB015(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
93,52,2021-12-30,01-SUMBAGUT,EID,RAP991,RAP991MM2-SEI-APUNG,P4,Red Transport 2021,TELKOMSEL,2458,#N/A,#N/A,GPON00-D1-TJB-3 1/5/11/1 ME-D1-TJBA lag-2,RAP991(RADIO);RAP763(RADIO);RAP180(RADIO);KIS780(RADIO);TJB015(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
94,52,2021-12-30,01-SUMBAGUT,EID,SBG010,SBG010MM2-PASARIBU-TOBING,P4,No Program,TELKOMSEL,2449,#N/A,#N/A,"  ME-D1-TRTA ME-D1-TRTA_sap:lag-2:2449
",SBG010(RADIO);KPD309(RADIO);KPD557(RADIO);SBG104(RADIO);SBG148(FO),#N/A,0,#N/A,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
95,52,2021-12-30,01-SUMBAGUT,EID,SDK029,SDK029MM1-KABAN-JULU,P4,No Program,TELKOMSEL,2412,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
96,52,2021-12-30,01-SUMBAGUT,EID,SDK033,SDK033MM1-PERRIKEMBUE,P4,Red Transport 2021,TELKOMSEL,2410,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
97,52,2021-12-30,01-SUMBAGUT,EID,SDK098,SDK098MM1-DESA-PANAH,P1,Red Transport 2021,TELKOM,3597,RADIO,SDK360,GPON00-D1-TIB-2 0/1/14/0 ME-D1-TIBA lag-4,SDK098(RADIO);SDK360(RADIO);KBJ612(RADIO);KBJ705(FO),"MINI-LINK CN510 R2 Faulty disisi SDK098, Action Replaced ML-CN",0,0,DONE,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
98,52,2021-12-30,01-SUMBAGUT,EID,SDK102,SDK102MM2-BELANG-MALUM,P4,No Program,TELKOMSEL,2412,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
99,52,2021-12-30,01-SUMBAGUT,EID,SDK135,SDK135MM1-PASI,P4,No Program,TELKOMSEL,0,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CLEAR,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
100,52,2021-12-30,01-SUMBAGUT,EID,SDK353,SDK353MM1-BERAMPU,P2,No Program,TELKOM,3589,#N/A,KBJ014,"  ME-D1-SBLA ME-D1-SBLA_sap:1/2/8:3192
",SDK353(RADIO),0,0,0,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
101,52,2021-12-30,01-SUMBAGUT,EID,SDK353,SDK353MM2-BERAMPU,P2,No Program,TELKOM,3589,#N/A,KBJ014,"  ME-D1-SBLA ME-D1-SBLA_sap:1/2/8:3192
",SDK353(RADIO),0,0,0,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
102,52,2021-12-30,01-SUMBAGUT,EID,SDK355,SDK355MM1-LAE-PARIRA,P4,No Program,TELKOMSEL,2412,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
103,52,2021-12-30,01-SUMBAGUT,EID,TKN124,TKN124MM1-JAGONG,P4,No Program,TELKOMSEL,2427,#N/A,#N/A,GPON00-D1-TKN-3 1/6/3/49 ME-D1-TKNA lag-11,TKN124(RADIO);TKN129(RADIO);TKN158(RADIO);TKN130(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
104,52,2021-12-30,01-SUMBAGUT,EID,TKN124,TKN124MM2-JAGONG,P4,No Program,TELKOMSEL,2427,#N/A,#N/A,GPON00-D1-TKN-3 1/6/3/49 ME-D1-TKNA lag-11,TKN124(RADIO);TKN129(RADIO);TKN158(RADIO);TKN130(FO),#N/A,0,#N/A,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
105,52,2021-12-30,01-SUMBAGUT,EID,TKN294,TKN294MM1-BRAWANG-DEWAL-2,P4,Red Transport 2021,Telkomsel,2414,#N/A,#N/A,GPON00-D1-TKN-3 1/6/3/49 ME-D1-TKNA lag-11,TKN294(RADIO);TKN738(RADIO);TKN703(RADIO);TKN129(RADIO);TKN158(RADIO);TKN130(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
106,52,2021-12-30,01-SUMBAGUT,EID,TKN301,TKN301MM1-BRAWANG-DEWAL-4,P1,Red Transport 2021,TELKOM,2413,RADIO,TKN703,GPON00-D1-TKN-3 1/6/3/49 ME-D1-TKNA lag-11,TKN301(RADIO);TKN703(RADIO);TKN129(RADIO);TKN158(RADIO);TKN130(FO),tx olt ke ont telalu besar. Mini Link CN R2 Faulty di site TKN703. Action Replaced ML-CN R2,0,0,DONE,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
107,52,2021-12-30,01-SUMBAGUT,EID,TKN703,TKN703MM1-ISAQ,P2,No Program,TELKOM,3591,#N/A,TKN001,GPON00-D1-TKN-3 1/6/3/49 ME-D1-TKNA lag-11,TKN703(RADIO);TKN129(RADIO);TKN158(RADIO);TKN130(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
108,52,2021-12-30,01-SUMBAGUT,EID,TKN703,TKN703MM2-ISAQ,P2,No Program,TELKOM,3591,#N/A,TKN001,GPON00-D1-TKN-3 1/6/3/49 ME-D1-TKNA lag-11,TKN703(RADIO);TKN129(RADIO);TKN158(RADIO);TKN130(FO),0,0,0,OPEN,OPEN,CLEAR,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
109,52,2021-12-30,01-SUMBAGUT,EID,TKN738,TKN738MM1-BRAWANG-DEWAL,P4,No Program,TELKOMSEL,2451,#N/A,#N/A,GPON00-D1-TKN-3 1/6/3/49 ME-D1-TKNA lag-11,TKN738(RADIO);TKN703(RADIO);TKN129(RADIO);TKN158(RADIO);TKN130(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
110,52,2021-12-30,01-SUMBAGUT,EID,TKN739,TKN739MM1-REP-UMANG,P4,No Program,TELKOMSEL,3591,#N/A,#N/A,GPON00-D1-TKN-3 1/6/3/49 ME-D1-TKNA lag-11,TKN739(RADIO);TKN703(RADIO);TKN129(RADIO);TKN158(RADIO);TKN130(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
111,52,2021-12-30,01-SUMBAGUT,EID,TRT509,TRT509MM2-REPEATER-NEW-MARTIMBANG,P2,No Program,TELKOM,2401,#N/A,TRT879,"  ME-D1-TRTA ME-D1-TRTA_sap:lag-2:3189
",TRT509(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
112,52,2021-12-30,01-SUMBAGUT,EID,TRT559,TRT559MM2-PURBATUA,P1,Red Transport 2021,TELKOM,2423,RADIO,TRT783,GPON00-D1-TRT-2 0/1/7/1 ME-D1-TRTA lag-2,TRT559(RADIO);TRT783(RADIO);TRT509(FO),MMU2H Faulty di TN6p TRT783. Action Ganti Modul MMU2H,0,0,DONE,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
113,52,2021-12-30,01-SUMBAGUT,EID,TRT562,TRT562MM2-ONAN-HASANG,P3,No Program,TELKOM,2402,#N/A,TRT879,GPON00-D1-TRT-2 0/1/7/1 ME-D1-TRTA lag-2,TRT562(RADIO);TRT566(RADIO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
114,52,2021-12-30,01-SUMBAGUT,EID,TRT563,TRT563MM2-ONAN-JORO,P3,No Program,TELKOM,2402,#N/A,TRT879,GPON00-D1-TRT-2 0/1/7/1 ME-D1-TRTA lag-2,TRT563(RADIO);TRT575(RADIO);TRT562(RADIO);TRT566(RADIO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
115,52,2021-12-30,01-SUMBAGUT,EID,TRT569,TRT569MM2-PAHAE-JULU,P4,No Program,TELKOMSEL,2423,#N/A,#N/A,GPON00-D1-TRT-2 0/1/7/1 ME-D1-TRTA lag-2,TRT569(RADIO);TRT509(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
116,52,2021-12-30,01-SUMBAGUT,EID,TRT571,TRT571MM2-SIMANGUMBAN,P2,Red Transport 2021,TELKOM,2449,#N/A,PMS267,GPON00-D1-TRT-2 0/1/7/1 ME-D1-TRTA lag-2,TRT571(RADIO);TRT783(RADIO);TRT509(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
117,52,2021-12-30,01-SUMBAGUT,EID,TRT581,TRT581MM1-AEK-RAU,P4,Red Transport 2021,TELKOMSEL,2473,#N/A,#N/A,GPON00-D1-TRT-2 0/1/7/1 ME-D1-TRTA lag-2,TRT581(RADIO);TRT783(RADIO);TRT509(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
118,52,2021-12-30,01-SUMBAGUT,EID,TRT764,TRT764MM1-SITOLU-OMPU,P1,Red Transport 2021,TELKOM,2473,RADIO,TRT879,GPON00-D1-TRT-2 0/1/7/1 ME-D1-TRTA lag-2,TRT764(RADIO);TRT576(RADIO);TRT575(RADIO);TRT562(RADIO);TRT566(RADIO),"MINI-LINK CN510 R2 Faulty disisi TRT576, Action Replaced ML-CN",0,0,DONE,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
119,52,2021-12-30,01-SUMBAGUT,EID,TRT783,TRT783MM2-SARULLA-HUB,P2,No Program,TELKOM,2402,#N/A,PMS267,GPON00-D1-TRT-2 0/1/7/1 ME-D1-TRTA lag-2,TRT783(RADIO);TRT509(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
120,52,2021-12-30,01-SUMBAGUT,EID,TRT887,TRT887MM1-PURBATUA-2,P1,Red Transport 2021,TELKOM,2474,RADIO,TRT783,GPON00-D1-TRT-2 0/1/7/1 ME-D1-TRTA lag-2,TRT887(RADIO);TRT783(RADIO);TRT509(FO),High utilization Radio IP TRT887 reach 70%,Capacity Issue,0,DONE,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
121,52,2021-12-30,01-SUMBAGUT,EID,TRT950,TRT950MM2-ADIAN-KOTING,P2,No Program,TELKOM,3676,#N/A,TRT879,GPON00-D1-TRT-2 0/1/7/1 ME-D1-TRTA lag-2,TRT950(RADIO);TRT509(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
122,52,2021-12-30,01-SUMBAGUT,EID,TRT967,TRT967MM1-SILANTOM-TONGA,P2,Red Transport 2021,TELKOM,2470,#N/A,PMS267,GPON01-D1-SIP-3 1/2/4/1 ME3-D1-PUBA lag-2,TRT967(RADIO);PSP516(RADIO);PSP842(RADIO),0,0,0,OPEN,OPEN,SPIKE,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
123,52,2021-12-30,01-SUMBAGUT,EID,TRT969,TRT969MM1-PANGURDOTAN,P4,Red Transport 2021,TELKOMSEL,2905,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
124,52,2021-12-30,01-SUMBAGUT,EID,TUK165,TUK165MM1-HILISATARO,P4,No Program,TELKOMSEL,2451,#N/A,#N/A,"  ME-D1-PMSC ME-D1-PMSC_sdp:178:2021102451
",TUK165(RADIO);GST202(RADIO);GST184(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
125,52,2021-12-30,01-SUMBAGUT,EID,TUK932,TUK932MM2-SIFAOROASI,P4,Red Transport 2021,TELKOMSEL,3590,#N/A,#N/A,GPON00-D1-TUK-2 0/2/11/0 SME-D1-TUKA lag-1,TUK932(RADIO);GST817(RADIO);TUK926(RADIO);TUK918(RADIO);TUK908(RADIO);GST806(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
126,52,2021-12-30,01-SUMBAGUT,EID,UJT004,UJT004MM2-BHAKTI-PANIPAHAN,P4,Red Transport 2021,TELKOMSEL,2458,#N/A,#N/A,GPON00-D1-TJB-3 0/5/11/1 ME-D1-TJBA lag-2,UJT004(RADIO);UJT182(RADIO);RAP761(RADIO);RAP909(FO),#N/A,0,#N/A,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
